"Year","Quarter","YearMonth","Tournament","Transfer","Holiday","League","Channel","MacroRegion","Country","Sessions","AddToCart","Conversions"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","296","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","320","67","14"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","222","26","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","175","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","430","66","14"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","309","59","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","391","53","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","284","47","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","339","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","275","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","401","54","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","293","37","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","343","52","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","259","35","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","228","28","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","210","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","312","46","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","258","48","10"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","230","30","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","161","25","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","347","54","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","285","49","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","347","51","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","266","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","327","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","235","40","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","334","38","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","287","45","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","258","35","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","248","32","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","237","31","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","189","22","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","305","50","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","291","54","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","153","19","4"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","157","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","381","61","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","267","49","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","387","56","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","261","45","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","302","40","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","216","33","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","322","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","318","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","324","39","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","239","33","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","217","21","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","206","26","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","292","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","274","49","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","204","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","153","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","361","58","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","252","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","377","53","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","274","47","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","300","41","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","245","38","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","295","37","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","278","36","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","314","40","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","294","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","205","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","197","25","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","278","43","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","217","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","213","29","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","171","29","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","347","54","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","244","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","324","43","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","280","46","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","341","41","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","264","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","334","45","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","320","44","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","362","47","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","260","34","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","235","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","176","21","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","250","47","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","271","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","168","20","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","159","22","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","334","48","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","323","59","13"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","317","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","291","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","320","40","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","231","33","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","313","38","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","292","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","268","33","7"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","273","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","211","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","188","25","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","224","35","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","295","50","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","238","31","7"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","157","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","350","54","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","292","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","368","49","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","284","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","378","53","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","254","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","280","33","7"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","281","43","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","278","37","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","251","32","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","240","25","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","194","25","6"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","283","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","303","61","13"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","215","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","186","27","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","429","67","14"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","324","51","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","319","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","338","54","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","347","44","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","313","50","11"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","359","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","328","43","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","382","47","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","308","46","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","221","26","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","184","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","278","43","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","284","53","12"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","201","26","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","181","28","6"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","457","66","15"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","271","47","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","341","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","303","50","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","269","36","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","255","38","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","321","42","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","271","37","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","320","41","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","235","35","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","210","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","185","22","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","323","53","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","290","59","12"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","194","25","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","172","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","401","60","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","284","50","11"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","336","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","276","45","10"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","354","47","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","250","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","347","46","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","340","44","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","367","44","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","244","36","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","202","23","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","160","21","4"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","239","43","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","251","50","11"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","183","24","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","161","24","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","361","52","12"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","315","54","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","269","38","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","242","38","8"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","292","37","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","219","35","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","286","36","7"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","294","39","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","379","50","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","217","31","6"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","177","19","4"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","180","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","253","42","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","207","40","9"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","209","27","6"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","142","21","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","383","59","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","333","56","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","320","46","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","267","38","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","330","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","242","38","8"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","313","39","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","336","46","10"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Brazil","319","44","9"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Brazil","300","41","9"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","Mexico","195","20","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","Mexico","152","21","4"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Japan","299","53","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Japan","285","58","13"
"2023","Q1","2023-02","0","0","0","0","Web","APAC","Australia","198","26","5"
"2023","Q1","2023-02","0","0","0","0","Mobile App","APAC","Australia","157","23","5"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","United Kingdom","410","63","13"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","United Kingdom","320","53","12"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Spain","336","45","10"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Spain","257","42","9"
"2023","Q1","2023-02","0","0","0","0","Web","EMEA","Germany","360","49","11"
"2023","Q1","2023-02","0","0","0","0","Mobile App","EMEA","Germany","206","30","7"
"2023","Q1","2023-02","0","0","0","0","Web","Americas","United States","303","40","8"
"2023","Q1","2023-02","0","0","0","0","Mobile App","Americas","United States","242","31","7"
